sk_id,cs_id,hu_id
681623,767331,126748
172168,117238,1261396
53062,1307783,527481
65676,420849,171344
37364,420860,162799
515929,352923,1010836
342862,738883,1004980
31394,1159638,852791
3094,188959,593326
629735,179435,723974
63094,12607,8606
26332,795463,53556
175706,119109,1261397
552877,828870,992540
631152,1161344,1269294
175155,39699,1261398
362994,813504,1667610
303011,506362,391537
345008,409529,23265
214800,1245889,1614951
127473,42383,168285
458240,116416,1701928
169920,109848,1261399
179585,120640,1261400
172729,538460,1261401
170590,137558,1261402
554401,243388,121596
554252,243362,81059
170239,100089,1261403
170240,88190,1261404
204667,206602,494864
172169,108207,1261405
179721,119009,1261406
172668,136940,1261407
249958,386973,77985
40212,975708,230977
279970,441460,1708746
26894,1307438,48904
655072,1566150,1741547
358631,85638,82600
25505,1185736,28331
23975,805538,44338
27892,1590077,49366
27891,1599530,49369
107636,1195799,49442
27435,1366446,49590
169921,114064,1261408
22494,1020267,29634
216311,1181444,1403828
215619,1564246,1388038
316188,35753,497603
31132,1018830,52033
352025,425851,1248071
178638,120532,1261409
462674,862938,1102117
442527,652993,338967
581082,386521,745086
211367,1499444,44317
214802,1264007,1614553
145739,62595,43201
414575,1247303,1309096
280519,1304546,1472308
322657,1584747,718939
325108,575240,1420921
141181,987566,1659485
7821,9239,26158
161909,123660,14879
32216,210475,463016
129232,993910,53104
626387,911132,781676
140471,243059,17790
548766,918861,1273769
527650,309599,116838
121114,144034,1351992
1188,324393,433058
323531,32201,97469
144265,629987,656930
668500,825514,1739461
504131,208638,549403
574317,159,1272594
303256,703332,535729
234058,1012812,286748
179883,39441,1261410
139554,1563311,333893
284741,961928,1366095
226675,448108,364076
89223,236937,292766
168048,132760,78276
73952,883239,11489
174477,122307,1261411
171517,95885,1285605
174615,62003,1261413
171769,405193,1261414
177564,108992,1261415
177754,125643,1261416
175477,112714,1261417
178748,310394,1261412
174579,121245,1261418
177665,125638,1261419
207241,994251,1423485
287122,16069,65636
298067,34832,65637
388659,126851,780257
121371,289622,1423229
27441,1782906,49525
456760,431529,908345
456764,435746,573567
179966,113752,1261420
178023,128382,1261421
170589,122629,1261422
178750,404604,1261423
234043,1012357,388491
175585,118765,1261424
87726,315184,656210
172271,67805,1261425
31133,1014724,51924
151596,738000,1719900
122538,109182,1641758
100344,217627,111633
517637,416154,1212122
129480,158501,63340
39270,7789,4989
123064,153870,204355
461173,93521,193098
244626,1224190,157249
137607,16085,1371281
226969,34722,348666
172914,362594,44290
372464,1058082,348380
302793,1529249,532112
301697,716947,527385
300805,756590,431290
272903,719360,539603
210878,57429,476654
19136,286982,299608
226168,198567,234885
581745,1231671,43653
100438,401672,80123
279608,35664,196229
145200,493515,366071
244618,854610,157257
175401,1021259,1661421
658892,1369644,1618423
487691,512996,541832
677209,621698,1614924
489689,254494,25727
536254,1222867,1183676
591565,1030644,1365018
531448,1189032,1231831
178324,115276,1261426
26389,283111,27812
550516,66550,1216343
553399,460330,119798
100519,1004012,846765
269457,101894,971535
356788,465992,447402
26586,165120,448318
243718,190537,1054995
366353,483433,55356
267235,416298,477622
193908,732009,388498
184713,1190492,205696
75038,193005,163847
602151,940259,1348869
376147,553253,1018754
269992,1021329,854574
360026,570324,687563
164164,259092,17398
681660,816919,654950
680825,409671,1646401
379303,252265,1217516
143424,128041,151013
159238,97659,986689
333300,192386,231537
683491,391887,403244
316568,22488,973502
5090,416027,142079
46729,23144,18761
550850,618380,136628
672538,1110508,1099079
361305,695649,499516
620541,1323709,1494740
215275,1093802,1597037
346193,227810,1541503
407481,946147,1303067
35895,44803,41681
156327,73950,1752026
560120,274637,248655
550061,76331,1743645
72019,12701,816073
531313,1058978,1170611
506082,967885,1131556
583067,1199122,1382294
14446,32164,60049
412645,955421,1309098
51330,37361,1150916
39083,18474,33926
32363,232415,71478
156264,57432,1173636
100621,330822,1304384
67412,7570,20022
162475,4348,340907
267492,1259221,1607494
548837,277483,607664
197874,263636,1703850
88090,9116,1709309
215277,516699,1587639
160071,7809,14730
26316,795738,53559
22969,29612,36147
74889,503230,518436
269708,862316,10652
443244,31702,492969
335868,58068,1221111
28813,145369,14489
147842,126543,329796
199696,890972,330380
110104,134903,1100214
155926,274269,944919
100641,432312,1342522
393888,554772,859879
21852,642613,24718
166240,722842,417629
20249,567482,14731
107953,1719147,203143
145487,54304,15395
183020,270023,47295
69412,65406,3122
69411,64873,3123
461146,581770,1721724
33174,25519,34861
206134,52221,248699
123786,237226,1063900
122543,43148,581148
66948,1195916,130591
185844,29131,769254
185826,1481039,228249
250765,32855,1704395
56974,8531,53255
213501,1276969,30368
169033,338103,100764
169039,387260,100746
313051,1017957,1431970
214804,234942,1618525
215278,1097440,1617188
215988,1127764,1443586
215279,1097906,1617189
173938,452300,474285
422048,1716840,1249480
558919,325309,341008
87704,60889,434245
418407,988661,1313325
214805,1240230,1580287
320839,361510,1050722
30284,16310,141891
334289,332037,97652
40484,785039,970814
124550,168473,6745
100014,120801,118935
42782,45136,29438
215620,773307,1388080
215621,775553,1387491
179452,119024,1261427
26261,1584245,60529
70960,90979,151935
588006,391608,247965
588003,1585832,469745
588014,391606,400927
588029,391605,469732
588026,266848,387352
172994,121724,1261428
100028,32794,48254
444830,678205,794461
8120,864,52841
443077,211345,927158
118617,35586,250676
44295,8614,361189
100073,23229,33921
343764,393257,502713
100088,343146,218555
127796,1220195,209590
137881,63146,780289
507016,220215,1805180
383471,314326,6176
149061,128179,49377
14714,12927,20755
268537,11725,278529
40498,27493,13919
37533,85990,25424
37541,42753,640664
257761,8198,136252
205925,148904,311785
189731,647474,743296
646879,177676,1331126
14049,97814,38694
55174,462885,539224
554102,389301,500718
556740,681764,190763
25846,1740451,57286
211156,1486886,45035
8229,1781484,11291
259540,188185,110325
100152,1012749,1554457
182480,34919,431441
429495,685674,1283920
86601,347753,441120
84850,176380,1046219
487636,886993,1332255
182055,229320,85391
585655,1189663,1270484
596172,1278764,1756507
164071,415762,472590
638826,1150275,1103324
147465,42282,80480
295924,220662,1034262
296011,218921,1449166
147478,267513,222106
295597,396699,760920
292494,409228,139196
333330,235533,211847
184465,181994,402167
233940,336211,1370864
329785,1141813,1471043
292666,279859,862085
307876,85971,1629713
37609,22416,20402
201769,41240,379413
319730,1162159,1554253
159805,362400,468601
129565,145609,452177
647931,1579908,1692808
105207,211373,1220519
105196,734138,592393
625134,307298,623322
40254,701365,1613200
87559,279067,1298
158481,21170,1250
39129,365462,37931
191754,617329,754948
29187,40477,17218
575221,626190,1269835
557970,153808,236995
504151,183600,1565095
1426,4927,49746
170542,112067,42370
94792,1690151,1341486
109755,146882,987686
66778,137900,234139
169770,926901,1574303
505210,233071,1146207
340676,197369,248151
323714,861612,335329
37389,14996,916860
14316,234087,340641
31134,1018833,52042
100188,760708,489388
25762,1289082,59044
27691,1262876,46716
100196,329625,1251348
169569,296121,76603
509660,21098,189022
40251,4528,34709
670313,1578869,412567
352379,676319,686000
307238,120721,289182
15243,10689,51161
73661,319642,85305
648840,455626,144572
234453,243895,1502512
234450,38458,84616
550040,776497,385973
28854,137867,88451
452355,7033,816936
148045,666830,41013
162158,1047216,394162
377047,270366,383669
202601,58439,1624882
62817,134596,938404
231331,335813,825204
202616,1021978,88190
418411,818691,1313335
122565,197502,786184
205958,694875,399979
202599,991262,489601
435426,509314,1053868
389446,280835,1355723
568749,228083,100645
395616,862954,1248978
418412,1283970,1313336
597968,188868,1220628
93773,337473,441815
32606,22054,487861
214808,190263,1614552
214809,1018385,1614555
170796,680098,580135
556038,88238,118466
337757,166196,1255507
326777,774053,205261
322045,545204,492454
87010,227068,75948
415100,1561844,1313341
203344,348955,444673
625322,104347,1161515
100303,9839,19076
482215,964914,1034541
281303,285692,716640
482226,1235479,507552
232024,257898,36334
295120,175781,19813
531920,303914,1031120
260606,345227,332859
7651,247294,9370
89403,277408,236392
41005,277468,963625
27434,1783304,49578
601070,369779,1841422
373089,259249,1827858
317559,348309,1470212
365634,745911,1068747
376553,457773,493707
2962,76974,11732
624575,1046949,1386142
75345,78330,403327
151415,226285,186332
228295,499433,548491
212854,815264,42943
454973,713297,1767264
385744,1544064,936669
352742,13457,1374391
60803,13456,50256
556823,1355564,1437346
104031,16505,78377
26231,1403626,11290
24078,1588785,65336
178868,116940,1261429
328247,45676,15757
26315,795739,53561
40135,301459,750674
371827,452130,740869
421001,104243,885054
206222,1268933,953007
193800,45069,107196
9304,101340,189657
198185,481782,330388
50545,97144,31034
325961,154021,782068
140313,14022,32943
105422,84607,33211
127748,3972,32743
141345,142603,26408
274292,188885,100674
51690,268879,94658
114350,374024,264213
74869,123719,42494
644391,258268,89691
271996,158946,61471
34533,552832,596551
34825,133726,15391
352023,120677,132459
422477,935314,1303084
394006,1103816,1245419
100420,36167,419020
685011,320469,563361
667986,1275588,532335
454554,182257,508306
255542,625373,1821043
229282,789318,253386
299695,330739,157528
125893,128054,950058
125428,286125,389125
39073,149914,32868
321716,502655,1071601
524111,448287,605038
318138,1013008,1549379
448181,822227,1772113
206878,197394,403727
144177,296736,1494556
155161,30114,661056
283959,220677,211326
207560,308091,1046413
687236,267857,409200
319633,1013010,815294
205838,297825,1050300
258511,397369,475308
71184,155762,948603
80274,39016,20736
30599,14591,77058
290221,384903,328534
187371,304209,1066293
555904,582376,634084
14234,6627,4368
121757,87144,1473780
322733,579656,1041683
144169,154553,299225
198234,54041,969657
542120,237627,268085
190699,291109,851709
300385,1106080,1526381
393981,548292,779806
11577,15503,62090
258395,369234,67516
258555,368580,991154
255734,143548,69191
257750,695205,990634
38234,1764221,1700988
83539,156370,313413
62908,341839,237138
554770,674946,950969
559294,711458,1832383
372580,981805,1847827
1492,382199,545860
285502,452640,1048083
5630,54131,23096
204039,744957,1231938
644506,106655,113993
650043,412226,1247355
127584,617143,745191
1013,135657,1700771
21757,56406,24112
553496,1118232,1267807
275649,42777,1846749
365320,552863,825203
27481,4060,198858
143942,243501,60762
290868,572971,1635718
611336,1330765,1442921
509016,707701,1104171
205459,296562,1045025
9451,27433,76225
46579,140124,1229841
661419,163993,459467
144835,152984,173159
96990,176408,362929
11384,267921,896352
430315,662842,1290991
222988,390241,50788
171199,70821,181803
3853,190799,360998
501453,382796,764510
168555,66026,1698944
28059,1283886,62997
496236,255336,37721
28484,9653,36422
26314,795741,52864
256497,462358,963023
326623,168541,165552
367711,1534741,1870066
568382,634881,1584203
495949,93868,937839
81748,44903,196712
584615,1143313,1331443
523812,379234,166998
213264,1217027,43987
129208,83614,62067
453809,822363,354721
4349,299863,540675
215282,718777,1437487
215624,775628,1386483
215625,773764,1387664
199325,400190,1255516
322207,239964,125684
581252,272401,2652
106488,122615,135459
215626,773728,1387045
432179,965727,1706055
413262,965720,1309117
27549,489359,14198
25912,1530368,47485
209013,754900,988784
345392,767938,162010
23369,5459,39520
29488,229208,200021
372606,981827,414788
328347,629754,460584
299904,138221,107776
610740,439533,1448429
211715,1570718,43164
183618,222715,183673
662569,1152569,1303837
508946,576261,1690113
510814,1680645,998897
117579,35894,21951
109002,716529,984499
509309,898808,1832298
3001,44818,171913
242764,710521,471959
654122,1519535,5215
457742,30130,475619
438736,1632036,1746541
572967,236672,1379934
264490,292969,33690
580436,1394729,1653363
48889,106318,186362
27889,1599877,11293
43623,1688493,14117
27888,900306,14116
7659,41795,9372
27887,1326180,11294
27848,1601173,13613
27845,1589497,49440
62178,62723,435451
459396,674905,248538
105437,406307,921402
555052,534010,556274
214810,1368331,1613453
165303,81324,17711
633448,1149429,165600
215627,775660,1387492
224730,1312035,1142578
100505,261196,1237706
467704,436240,1124275
366918,1015441,1222062
145471,33264,150435
106731,200607,748864
366893,403037,1376209
366892,259767,1375328
107553,78419,75285
366914,402672,1375503
151122,1305176,896076
420260,960907,1316645
398953,908849,1252480
84677,1392207,160030
430316,805740,1291002
228704,257164,659177
265637,386577,91730
140294,287260,447600
393467,295676,1298918
157254,150498,576916
499786,368704,395824
512726,307624,182859
554339,1061707,1712250
438161,796683,917952
646830,464713,1821590
358921,1000992,933037
66713,157303,170341
182106,679336,752719
97870,11888,860962
99997,150719,1551872
214259,1339620,19985
529206,342750,1243303
190009,220668,234453
615234,1103366,572808
195257,477483,1669195
330045,589052,711389
685111,926351,1564935
635342,1259948,1442738
510844,1108290,175179
371183,664554,1247081
61360,282665,62753
555851,92208,119895
28314,1746095,37895
392908,125430,1213937
159926,33510,985612
155134,128580,166432
479848,1162370,1153977
185027,930385,1869247
166656,564287,826908
662486,1179749,1367456
206588,279843,184012
67366,389133,1759633
377513,584036,1124560
331968,461896,115094
9414,6828,25268
225746,41452,400298
306992,332251,634603
200470,1650461,1697237
160715,54180,1825633
86730,86435,266546
643242,108485,501957
613783,237825,149026
331039,27078,404921
456734,712873,99049
686966,1044516,541504
48521,479558,291959
246125,717329,221921
50704,409553,281266
145542,453911,326969
140498,282794,17794
455590,992679,249348
203658,465978,582651
285282,165501,72171
7869,26277,130553
125543,112217,354181
293433,634966,892084
35552,7022,62246
571309,985330,1072590
379539,168331,689247
30051,237334,169011
35618,727939,1076283
582033,421738,85360
305695,415232,85363
562861,1145598,663702
47673,153181,5025
321232,642149,666367
202258,205493,45825
266933,175660,209833
284240,360119,1051826
619736,719856,663789
296478,628723,941110
176324,292970,99416
557458,221581,1845524
455019,1245303,608905
82153,60054,49818
208556,280848,919153
555015,919097,1140668
